algo,run_no,itération,coût
ghc,71,33,157.5028504358845
ghc,71,34,157.5028504358845
ghc,71,35,157.5028504358845
ghc,71,36,157.5028504358845
ghc,71,37,157.5028191858845
ghc,71,38,157.5027566858845
ghc,71,39,157.5026316858845
ghc,71,40,157.50260043588452
ghc,71,41,157.50260043588452
ghc,71,42,157.5025379358845
ghc,71,43,157.5025066858845
ghc,71,44,157.5025066858845
ghc,71,45,157.5025
ghc,71,46,157.5025
ghc,71,47,157.5025
ghc,71,48,157.5025
ghc,71,49,157.5025
rand,72,0,176.7237561493552
rand,72,1,157.8851285562343
rand,72,2,157.8851285562343
rand,72,3,157.8851285562343
rand,72,4,157.8851285562343
rand,72,5,157.8851285562343
rand,72,6,157.67042027535373
rand,72,7,157.67042027535373
rand,72,8,157.67042027535373
rand,72,9,157.67042027535373
rand,72,10,157.67042027535373
rand,72,11,157.67042027535373
rand,72,12,157.67042027535373
rand,72,13,157.67042027535373
rand,72,14,157.67042027535373
rand,72,15,157.67042027535373
rand,72,16,157.67042027535373
rand,72,17,157.67042027535373
rand,72,18,157.67042027535373
rand,72,19,157.67042027535373
rand,72,20,157.67042027535373
rand,72,21,157.67042027535373
rand,72,22,157.67042027535373
rand,72,23,157.67042027535373
rand,72,24,157.67042027535373
rand,72,25,157.67042027535373
rand,72,26,157.67042027535373
rand,72,27,157.67042027535373
rand,72,28,157.67042027535373
rand,72,29,157.67042027535373
rand,72,30,157.67042027535373
rand,72,31,157.67042027535373
rand,72,32,157.67042027535373
rand,72,33,157.67042027535373
rand,72,34,157.67042027535373
rand,72,35,157.67042027535373
rand,72,36,157.52142483929535
rand,72,37,157.52142483929535
rand,72,38,157.52142483929535
rand,72,39,157.52142483929535
rand,72,40,157.52142483929535
rand,72,41,157.52142483929535
rand,72,42,157.52142483929535
rand,72,43,157.52142483929535
rand,72,44,157.52142483929535
rand,72,45,157.52142483929535
rand,72,46,157.52142483929535
rand,72,47,157.52142483929535
rand,72,48,157.52142483929535
rand,72,49,157.52142483929535
hc,72,0,175.20535431502785
hc,72,0,175.20535431502785
hc,72,1,175.14070377654883
hc,72,2,175.14070377654883
hc,72,3,175.14070377654883
hc,72,4,175.14070377654883
hc,72,5,173.92044119462292
hc,72,6,173.92044119462292
hc,72,7,172.7439093464812
hc,72,8,172.7439093464812
hc,72,9,172.7439093464812
hc,72,10,171.6111082321236
hc,72,11,171.6111082321236
hc,72,12,171.5593931329247
hc,72,13,171.50767803372582
hc,72,14,171.50767803372582
hc,72,15,171.50767803372582
hc,72,16,171.50767803372582
hc,72,17,171.50767803372582
hc,72,18,170.41514856477258
hc,72,19,170.3674669870273
hc,72,20,170.3674669870273
hc,72,21,170.3674669870273
hc,72,22,169.2789710395277
hc,72,23,168.1904750920281
hc,72,24,168.1904750920281
hc,72,25,168.15086055719013
hc,72,26,168.15086055719013
hc,72,27,168.15086055719013
hc,72,28,168.15086055719013
hc,72,29,168.11124602235213
hc,72,30,168.07163148751414
hc,72,31,167.25573166320555
hc,72,32,167.21917450811566
hc,72,33,167.21917450811566
hc,72,34,167.21917450811566
hc,72,35,167.18261735302576
hc,72,36,166.19674070496012
hc,72,37,166.1639057712706
hc,72,38,166.1639057712706
hc,72,39,166.1639057712706
hc,72,40,166.1639057712706
hc,72,41,166.1639057712706
hc,72,42,166.1639057712706
hc,72,43,165.18175134460532
hc,72,44,165.18175134460532
hc,72,45,165.18175134460532
hc,72,46,165.18175134460532
hc,72,47,165.15263863231613
hc,72,48,165.15263863231613
hc,72,49,165.15263863231613
ghc,72,0,167.43554343581715
ghc,72,0,164.81597750592658
ghc,72,1,163.81814127897704
ghc,72,2,162.3287088154327
ghc,72,3,161.51860776739446
ghc,72,4,159.891940380976
ghc,72,5,159.87357677584308
ghc,72,6,159.14186824875947
ghc,72,7,158.60221680215528
ghc,72,8,158.4665555390868
ghc,72,9,158.33392109684212
ghc,72,10,158.1175777899138
ghc,72,11,158.10242305225708
ghc,72,12,157.9242147119798
ghc,72,13,157.91704010013405
ghc,72,14,157.83692700441523
ghc,72,15,157.76163729007746
ghc,72,16,157.76163729007746
ghc,72,17,157.75926425745058
ghc,72,18,157.65250439706742
ghc,72,19,157.54666840575337
ghc,72,20,157.5246913293287
ghc,72,21,157.50975692624274
ghc,72,22,157.50325795002135
ghc,72,23,157.50319545002137
ghc,72,24,157.50319545002137
ghc,72,25,157.50310170002138
ghc,72,26,157.50310170002138
ghc,72,27,157.50307045002137
ghc,72,28,157.50303920002136
ghc,72,29,157.50297670002135
ghc,72,30,157.50291420002137
ghc,72,31,157.50288295002136
ghc,72,32,157.50288295002136
ghc,72,33,157.50288295002136
ghc,72,34,157.50285170002135
ghc,72,35,157.50282045002137
ghc,72,36,157.50275795002136
ghc,72,37,157.50260170002136
ghc,72,38,157.50257045002135
ghc,72,39,157.50257045002135
ghc,72,40,157.50250795002137
ghc,72,41,157.5025
ghc,72,42,157.5025
ghc,72,43,157.5025
ghc,72,44,157.5025
ghc,72,45,157.5025
ghc,72,46,157.5025
ghc,72,47,157.5025
ghc,72,48,157.5025
ghc,72,49,157.5025
rand,73,0,171.4239947778167
rand,73,1,159.17688621155122
rand,73,2,159.17688621155122
rand,73,3,159.17688621155122
rand,73,4,157.58485173516212
rand,73,5,157.58485173516212
rand,73,6,157.58485173516212
rand,73,7,157.58485173516212
rand,73,8,157.58485173516212
rand,73,9,157.58485173516212
rand,73,10,157.58485173516212
rand,73,11,157.58485173516212
rand,73,12,157.58485173516212
rand,73,13,157.58485173516212
rand,73,14,157.58485173516212
rand,73,15,157.58485173516212
rand,73,16,157.58485173516212
rand,73,17,157.58485173516212
rand,73,18,157.58485173516212
rand,73,19,157.58485173516212
rand,73,20,157.58485173516212
rand,73,21,157.58485173516212
rand,73,22,157.58485173516212
rand,73,23,157.58485173516212
rand,73,24,157.58485173516212
rand,73,25,157.58485173516212
rand,73,26,157.58485173516212
rand,73,27,157.58485173516212
rand,73,28,157.58485173516212
rand,73,29,157.58485173516212
rand,73,30,157.58485173516212
rand,73,31,157.58485173516212
rand,73,32,157.58485173516212
rand,73,33,157.58485173516212
rand,73,34,157.58485173516212
rand,73,35,157.58485173516212
rand,73,36,157.58485173516212
rand,73,37,157.58485173516212
rand,73,38,157.58485173516212
rand,73,39,157.58485173516212
rand,73,40,157.58485173516212
rand,73,41,157.58485173516212
rand,73,42,157.58485173516212
rand,73,43,157.58485173516212
rand,73,44,157.58485173516212
rand,73,45,157.58485173516212
rand,73,46,157.58485173516212
rand,73,47,157.58485173516212
rand,73,48,157.58485173516212
rand,73,49,157.58485173516212
hc,73,0,160.061124294361
hc,73,0,160.0513945167952
hc,73,1,160.04166473922942
hc,73,2,160.04166473922942
hc,73,3,159.9106255654452
hc,73,4,159.9106255654452
hc,73,5,159.779586391661
hc,73,6,159.779586391661
hc,73,7,159.29908764585826
hc,73,8,159.29908764585826
hc,73,9,159.29908764585826
hc,73,10,159.19566934175668
hc,73,11,159.1891781294163
hc,73,12,159.1891781294163
hc,73,13,159.08615572217695
hc,73,14,159.08615572217695
hc,73,15,159.0800604066988
hc,73,16,159.0800604066988
hc,73,17,158.70794790084346
hc,73,18,158.70794790084346
hc,73,19,158.70794790084346
hc,73,20,158.62949047145955
hc,73,21,158.32819536706978
hc,73,22,158.32819536706978
hc,73,23,158.0735485831524
hc,73,24,158.0713360351121
hc,73,25,158.0713360351121
hc,73,26,158.0713360351121
hc,73,27,158.03164950586554
hc,73,28,158.03164950586554
hc,73,29,158.03164950586554
hc,73,30,157.83884582094745
hc,73,31,157.83884582094745
hc,73,32,157.83884582094745
hc,73,33,157.83884582094745
hc,73,34,157.83884582094745
hc,73,35,157.81355168555422
hc,73,36,157.78825755016098
hc,73,37,157.66102356930867
hc,73,38,157.66102356930867
hc,73,39,157.57057450481545
hc,73,40,157.51839245817956
hc,73,41,157.51832123179997
hc,73,42,157.5182500054204
hc,73,43,157.5182500054204
hc,73,44,157.51817877904082
hc,73,45,157.5165836204818
hc,73,46,157.5165836204818
hc,73,47,157.51651864410223
hc,73,48,157.51651864410223
hc,73,49,157.51651864410223
ghc,73,0,159.75325258901245
ghc,73,0,158.83394978111937
ghc,73,1,157.9147231469839
ghc,73,2,157.71118678585094
ghc,73,3,157.5227920997879
ghc,73,4,157.51549995872844
ghc,73,5,157.5118889149719
ghc,73,6,157.51013833954727
ghc,73,7,157.50869037712323
ghc,73,8,157.50865912712322
ghc,73,9,157.50862787712322
ghc,73,10,157.5085966271232
ghc,73,11,157.5085966271232
ghc,73,12,157.5085966271232
ghc,73,13,157.50853412712323
ghc,73,14,157.5084716271232
ghc,73,15,157.5084403771232
ghc,73,16,157.50837787712322
ghc,73,17,157.50825287712323
ghc,73,18,157.5081903771232
ghc,73,19,157.50806537712322
ghc,73,20,157.5080341271232
ghc,73,21,157.50797162712323
ghc,73,22,157.50781537712322
ghc,73,23,157.50772162712323
ghc,73,24,157.50772162712323
ghc,73,25,157.50769037712323
ghc,73,26,157.5076278771232
ghc,73,27,157.5076278771232
ghc,73,28,157.50759662712323
ghc,73,29,157.50756537712323
ghc,73,30,157.50750287712322
ghc,73,31,157.5074716271232
ghc,73,32,157.5074716271232
ghc,73,33,157.5074716271232
ghc,73,34,157.5074716271232
ghc,73,35,157.50744037712323
ghc,73,36,157.50740912712322
ghc,73,37,157.50737787712322
ghc,73,38,157.5073466271232
ghc,73,39,157.50728412712323
ghc,73,40,157.5071903771232
ghc,73,41,157.50715912712323
ghc,73,42,157.50712787712322
ghc,73,43,157.50712787712322
ghc,73,44,157.50712787712322
ghc,73,45,157.50709662712322
ghc,73,46,157.50709662712322
ghc,73,47,157.50703412712323
ghc,73,48,157.5069091271232
ghc,73,49,157.5069091271232
rand,74,0,161.1847970717385
rand,74,1,161.1847970717385
rand,74,2,157.58602601717254
rand,74,3,157.58602601717254
rand,74,4,157.58602601717254
rand,74,5,157.58602601717254
rand,74,6,157.58602601717254
rand,74,7,157.58602601717254
rand,74,8,157.58602601717254
rand,74,9,157.58602601717254
rand,74,10,157.58602601717254
rand,74,11,157.58602601717254
rand,74,12,157.58602601717254
rand,74,13,157.58602601717254
rand,74,14,157.58602601717254
rand,74,15,157.58602601717254
rand,74,16,157.58602601717254
rand,74,17,157.58602601717254
rand,74,18,157.58602601717254
rand,74,19,157.58602601717254
rand,74,20,157.56754008082973
rand,74,21,157.56754008082973
rand,74,22,157.56754008082973
rand,74,23,157.56754008082973
rand,74,24,157.56754008082973
rand,74,25,157.56754008082973
rand,74,26,157.56754008082973
rand,74,27,157.56754008082973
rand,74,28,157.56754008082973
rand,74,29,157.56754008082973
rand,74,30,157.56754008082973
rand,74,31,157.56754008082973
rand,74,32,157.56754008082973
rand,74,33,157.56754008082973
rand,74,34,157.56754008082973
rand,74,35,157.56754008082973
rand,74,36,157.56754008082973
rand,74,37,157.56754008082973
rand,74,38,157.56754008082973
rand,74,39,157.56754008082973
rand,74,40,157.56754008082973
rand,74,41,157.52868401827564
rand,74,42,157.52868401827564
rand,74,43,157.52868401827564
rand,74,44,157.52868401827564
rand,74,45,157.52868401827564
rand,74,46,157.52868401827564
rand,74,47,157.52868401827564
rand,74,48,157.52868401827564
rand,74,49,157.52868401827564
hc,74,0,159.6839424642467
hc,74,0,159.677446682893
hc,74,1,159.58971205990974
hc,74,2,159.58971205990974
hc,74,3,159.58347800938623
hc,74,4,159.49600511723318
hc,74,5,159.49003279753987
hc,74,6,159.49003279753987
hc,74,7,159.49003279753987
hc,74,8,159.49003279753987
hc,74,9,159.49003279753987
hc,74,10,159.49003279753987
hc,74,11,158.92251457504588
hc,74,12,158.92251457504588
hc,74,13,158.8601743220401
hc,74,14,158.85609228082959
hc,74,15,158.85609228082959
hc,74,16,158.85609228082959
hc,74,17,158.85201023961906
hc,74,18,158.85201023961906
hc,74,19,158.40295139558842
hc,74,20,158.4002251700763
hc,74,21,158.4002251700763
hc,74,22,158.4002251700763
hc,74,23,158.4002251700763
hc,74,24,158.4002251700763
hc,74,25,158.3974989445642
hc,74,26,158.04093764286316
hc,74,27,158.0392945010953
hc,74,28,158.0392945010953
hc,74,29,158.0392945010953
hc,74,30,158.01457726074005
hc,74,31,158.01457726074005
hc,74,32,157.76080207680616
hc,74,33,0.2733294621171416
hc,74,34,0.2733294621171416
hc,74,35,0.2733294621171416
hc,74,36,0.2733294621171416
hc,74,37,0.27249667213934076
hc,74,38,0.2716638821615399
hc,74,39,0.2716638821615399
hc,74,40,0.2716638821615399
hc,74,41,0.2716638821615399
hc,74,42,0.2716638821615399
hc,74,43,0.2716638821615399
hc,74,44,0.2716638821615399
hc,74,45,0.2716638821615399
hc,74,46,0.2716638821615399
hc,74,47,0.2716638821615399
hc,74,48,0.2716638821615399
hc,74,49,0.2716638821615399
ghc,74,0,161.09728385345286
ghc,74,0,161.08361938211087
ghc,74,1,160.6574188461001
ghc,74,2,159.82505042237457
ghc,74,3,159.03518068427815
ghc,74,4,158.12143537813162
ghc,74,5,157.98811109845974
ghc,74,6,157.76760173356274
ghc,74,7,157.68245725812935
ghc,74,8,157.5251143063015
ghc,74,9,157.5078205681188
ghc,74,10,157.50775806811882
ghc,74,11,157.50775806811882
ghc,74,12,157.5076955681188
ghc,74,13,157.5076643181188
ghc,74,14,157.50760181811881
ghc,74,15,157.5075705681188
ghc,74,16,157.5075080681188
ghc,74,17,157.5075080681188
ghc,74,18,157.50747681811882
ghc,74,19,157.5074143181188
ghc,74,20,157.5073830681188
ghc,74,21,157.50735181811882
ghc,74,22,157.5073205681188
ghc,74,23,157.5073205681188
ghc,74,24,157.5072580681188
ghc,74,25,157.5072268181188
ghc,74,26,157.5072268181188
ghc,74,27,157.5071330681188
ghc,74,28,157.50707056811882
ghc,74,29,157.5070393181188
ghc,74,30,157.5070393181188
ghc,74,31,157.5070393181188
ghc,74,32,157.5070393181188
ghc,74,33,157.5069768181188
ghc,74,34,157.5069455681188
ghc,74,35,157.5068518181188
ghc,74,36,157.50678931811882
ghc,74,37,157.50678931811882
ghc,74,38,157.5067268181188
ghc,74,39,157.5067268181188
ghc,74,40,157.5066955681188
ghc,74,41,157.5066955681188
ghc,74,42,157.50663306811882
ghc,74,43,157.50663306811882
ghc,74,44,157.5066018181188
ghc,74,45,157.5066018181188
ghc,74,46,157.5065393181188
ghc,74,47,157.50650806811882
ghc,74,48,157.5064768181188
ghc,74,49,157.5064768181188
rand,75,0,158.9096808295806
rand,75,1,158.9096808295806
rand,75,2,158.9096808295806
rand,75,3,158.9096808295806
rand,75,4,158.9096808295806
rand,75,5,158.9096808295806
rand,75,6,158.9096808295806
rand,75,7,158.9096808295806
rand,75,8,158.9096808295806
rand,75,9,158.9096808295806
rand,75,10,157.62344608147768
rand,75,11,157.62344608147768
rand,75,12,157.62344608147768
rand,75,13,157.62344608147768
rand,75,14,157.62344608147768
rand,75,15,157.62344608147768
rand,75,16,157.62344608147768
rand,75,17,157.62344608147768
rand,75,18,157.62344608147768
rand,75,19,157.62344608147768
rand,75,20,157.62344608147768
rand,75,21,157.62344608147768
rand,75,22,157.62344608147768
rand,75,23,157.62344608147768
rand,75,24,157.62344608147768
rand,75,25,157.62344608147768
rand,75,26,157.62344608147768
rand,75,27,157.62344608147768
rand,75,28,157.62344608147768
rand,75,29,157.62344608147768
rand,75,30,157.62344608147768
rand,75,31,157.62344608147768
rand,75,32,157.62344608147768
rand,75,33,157.62344608147768
rand,75,34,157.62344608147768
rand,75,35,157.62344608147768
rand,75,36,157.62344608147768
rand,75,37,157.62344608147768
rand,75,38,157.62344608147768
rand,75,39,157.62344608147768
rand,75,40,157.62344608147768
rand,75,41,157.62344608147768
rand,75,42,157.62344608147768
rand,75,43,157.62344608147768
rand,75,44,157.62344608147768
rand,75,45,157.62344608147768
rand,75,46,157.62344608147768
rand,75,47,157.62344608147768
rand,75,48,157.62344608147768
rand,75,49,157.62344608147768
hc,75,0,158.20657322188237
hc,75,0,158.15485210293653
hc,75,1,158.15145938747202
hc,75,2,157.96766876118642
hc,75,3,157.96766876118642
hc,75,4,157.96766876118642
hc,75,5,157.93073163978735
hc,75,6,157.93073163978735
hc,75,7,157.92848844562445
hc,75,8,157.8917436879328
hc,75,9,157.88969285747726
hc,75,10,157.853140463493
hc,75,11,157.853140463493
hc,75,12,157.73730612134722
hc,75,13,157.73605725416473
hc,75,14,157.64365919245395
hc,75,15,157.57408781161246
hc,75,16,157.57408781161246
hc,75,17,157.52734311164028
hc,75,18,157.52734311164028
hc,75,19,157.52451291716312
hc,75,20,157.52451291716312
hc,75,21,157.5102319835544
hc,75,22,157.5102319835544
hc,75,23,157.5102319835544
hc,75,24,157.5101778509732
hc,75,25,157.50900274409295
hc,75,26,157.50900274409295
hc,75,27,157.50900274409295
hc,75,28,157.50900274409295
hc,75,29,157.50900274409295
hc,75,30,157.5089548615118
hc,75,31,157.5089548615118
hc,75,32,157.5089548615118
hc,75,33,157.50778600463153
hc,75,34,157.50774437205035
hc,75,35,157.5065817651701
hc,75,36,157.5065817651701
hc,75,37,157.5065817651701
hc,75,38,157.5065817651701
hc,75,39,157.5065817651701
hc,75,40,157.5065817651701
hc,75,41,157.5065817651701
hc,75,42,157.5065817651701
hc,75,43,157.5065817651701
hc,75,44,157.50581303440129
hc,75,45,157.50581303440129
hc,75,46,157.50581303440129
hc,75,47,157.50581303440129
hc,75,48,157.50581303440129
hc,75,49,157.50581303440129
ghc,75,0,217.70331760377007
ghc,75,0,211.94037089171172
ghc,75,1,204.33021860333946
ghc,75,2,199.14769160698847
ghc,75,3,190.6523581251737
ghc,75,4,186.81920514243754
ghc,75,5,184.90134223455556
ghc,75,6,179.97789325050383
ghc,75,7,175.72974795425915
ghc,75,8,174.30822328251034
ghc,75,9,171.89208078016944
ghc,75,10,170.69283295574522
ghc,75,11,166.34279276227923
ghc,75,12,163.7503995815732
ghc,75,13,161.08052255958958
ghc,75,14,159.28768105858637
ghc,75,15,159.0268265259149
ghc,75,16,158.2176764318564
ghc,75,17,158.2098852819219
ghc,75,18,157.9308866819042
ghc,75,19,157.92614023965922
ghc,75,20,157.6414946068953
ghc,75,21,157.64043608179819
ghc,75,22,157.63937755670108
ghc,75,23,157.5795688573865
ghc,75,24,157.51016040782412
ghc,75,25,157.50813571694198
ghc,75,26,157.50807321694197
ghc,75,27,157.50804196694196
ghc,75,28,157.50797946694198
ghc,75,29,157.50785446694198
ghc,75,30,157.50782321694197
ghc,75,31,157.50779196694197
ghc,75,32,157.50779196694197
ghc,75,33,157.50779196694197
ghc,75,34,157.50779196694197
ghc,75,35,157.50779196694197
ghc,75,36,157.50769821694198
ghc,75,37,157.50766696694197
ghc,75,38,157.50763571694196
ghc,75,39,157.50760446694196
ghc,75,40,157.50757321694198
ghc,75,41,157.50754196694197
ghc,75,42,157.50754196694197
ghc,75,43,157.50754196694197
ghc,75,44,157.50747946694196
ghc,75,45,157.50741696694197
ghc,75,46,157.50738571694197
ghc,75,47,157.50729196694198
ghc,75,48,157.50729196694198
ghc,75,49,157.50722946694196
rand,76,0,161.97643477300983
rand,76,1,161.97643477300983
rand,76,2,161.97643477300983
rand,76,3,159.56423793088388
rand,76,4,157.6952383211969
rand,76,5,157.6952383211969
rand,76,6,157.6952383211969
rand,76,7,157.57322121205138
rand,76,8,157.57322121205138
rand,76,9,157.57322121205138
rand,76,10,157.57322121205138
rand,76,11,157.57322121205138
rand,76,12,157.57322121205138
rand,76,13,157.57322121205138
rand,76,14,157.57322121205138
rand,76,15,157.57322121205138
rand,76,16,157.57322121205138
rand,76,17,157.57322121205138
rand,76,18,157.57322121205138
rand,76,19,157.57322121205138
rand,76,20,157.57322121205138
rand,76,21,157.57322121205138
rand,76,22,157.57322121205138
rand,76,23,157.57322121205138
rand,76,24,157.57322121205138
rand,76,25,157.57322121205138
rand,76,26,157.57322121205138
rand,76,27,157.57322121205138
rand,76,28,157.57322121205138
rand,76,29,157.57322121205138
rand,76,30,157.57322121205138
rand,76,31,157.57322121205138
rand,76,32,157.57322121205138
rand,76,33,157.57322121205138
rand,76,34,157.57322121205138
rand,76,35,157.57322121205138
rand,76,36,157.57322121205138
rand,76,37,157.57322121205138
rand,76,38,157.57322121205138
rand,76,39,157.57322121205138
rand,76,40,157.57322121205138
rand,76,41,157.57322121205138
rand,76,42,157.57322121205138
rand,76,43,157.57322121205138
rand,76,44,157.57322121205138
rand,76,45,157.57322121205138
rand,76,46,157.57322121205138
rand,76,47,157.57322121205138
rand,76,48,157.57322121205138
rand,76,49,157.57322121205138
hc,76,0,175.91400057800854
hc,76,0,175.91400057800854
hc,76,1,175.81180440758513
hc,76,2,175.81180440758513
hc,76,3,175.70960823716172
hc,76,4,175.6074120667383
hc,76,5,175.5052158963149
hc,76,6,175.5052158963149
hc,76,7,175.5052158963149
hc,76,8,175.5052158963149
hc,76,9,175.40301972589148
hc,76,10,175.30082355546807
hc,76,11,175.30082355546807
hc,76,12,173.76126766745688
hc,76,13,173.76126766745688
hc,76,14,173.76126766745688
hc,76,15,172.90793891420776
hc,76,16,171.44917299493335
hc,76,17,171.44917299493335
hc,76,18,171.36908950575017
hc,76,19,171.36908950575017
hc,76,20,171.36908950575017
hc,76,21,171.36908950575017
hc,76,22,171.36908950575017
hc,76,23,171.36908950575017
hc,76,24,169.91869849621122
hc,76,25,169.8469899167635
hc,76,26,169.8469899167635
hc,76,27,169.8469899167635
hc,76,28,168.40497381696002
hc,76,29,168.40497381696002
hc,76,30,168.40497381696002
hc,76,31,168.40497381696002
hc,76,32,168.3416401472478
hc,76,33,167.75738574040457
hc,76,34,167.6974651129192
hc,76,35,166.34900622463246
hc,76,36,166.34900622463246
hc,76,37,166.34900622463246
hc,76,38,166.29700918421796
hc,76,39,166.24501214380345
hc,76,40,166.24501214380345
hc,76,41,166.24501214380345
hc,76,42,166.24501214380345
hc,76,43,166.24501214380345
hc,76,44,166.24501214380345
hc,76,45,165.76069746453558
hc,76,46,165.76069746453558
hc,76,47,165.76069746453558
hc,76,48,165.71158011479926
hc,76,49,165.66246276506294
ghc,76,0,162.82801407150407
ghc,76,0,161.15686331722313
ghc,76,1,160.84261452753597
ghc,76,2,160.45130158753028
ghc,76,3,160.3799030374141
ghc,76,4,158.681387121783
ghc,76,5,158.33066205815555
ghc,76,6,157.77333582060078
ghc,76,7,157.64353304720066
ghc,76,8,157.55636702693155
ghc,76,9,157.50938305878338
ghc,76,10,157.50485444943862
ghc,76,11,157.50482319943862
ghc,76,12,157.50482319943862
ghc,76,13,157.5047919494386
ghc,76,14,157.50472944943863
ghc,76,15,157.50469819943862
ghc,76,16,157.5046356994386
ghc,76,17,157.50457319943862
ghc,76,18,157.50454194943862
ghc,76,19,157.50444819943863
ghc,76,20,157.50441694943862
ghc,76,21,157.50441694943862
ghc,76,22,157.5043544494386
ghc,76,23,157.5043544494386
ghc,76,24,157.50432319943863
ghc,76,25,157.50426069943862
ghc,76,26,157.50416694943863
ghc,76,27,157.50404194943863
ghc,76,28,157.50397944943862
ghc,76,29,157.50385444943862
ghc,76,30,157.50379194943864
ghc,76,31,157.50379194943864
ghc,76,32,157.50379194943864
ghc,76,33,157.50369819943862
ghc,76,34,157.50363569943863
ghc,76,35,157.50357319943862
ghc,76,36,157.5035419494386
ghc,76,37,157.50341694943862
ghc,76,38,157.50341694943862
ghc,76,39,157.5033856994386
ghc,76,40,157.50335444943863
ghc,76,41,157.50332319943863
ghc,76,42,157.50329194943862
ghc,76,43,157.5032606994386
ghc,76,44,157.5032606994386
ghc,76,45,157.50322944943863
ghc,76,46,157.50319819943863
ghc,76,47,157.50313569943862
ghc,76,48,157.50313569943862
ghc,76,49,157.50313569943862
rand,77,0,177.46448766397515
rand,77,1,166.6731699211436
rand,77,2,166.6731699211436
rand,77,3,166.6731699211436
rand,77,4,166.6731699211436
rand,77,5,166.6731699211436
rand,77,6,158.43227638939777
rand,77,7,158.43227638939777
rand,77,8,158.43227638939777
rand,77,9,158.43227638939777
rand,77,10,158.43227638939777
rand,77,11,158.43227638939777
rand,77,12,158.43227638939777
rand,77,13,158.43227638939777
rand,77,14,157.61317349658248
rand,77,15,157.61317349658248
rand,77,16,157.61317349658248
rand,77,17,157.61317349658248
rand,77,18,157.61317349658248
rand,77,19,157.61317349658248
rand,77,20,157.61317349658248
rand,77,21,157.61317349658248
rand,77,22,157.61317349658248
rand,77,23,157.61317349658248
rand,77,24,157.61317349658248
rand,77,25,157.61317349658248
rand,77,26,157.61317349658248
rand,77,27,157.61317349658248
rand,77,28,157.61317349658248
rand,77,29,157.61317349658248
rand,77,30,157.61317349658248
rand,77,31,157.61317349658248
rand,77,32,157.61317349658248
rand,77,33,157.61317349658248
rand,77,34,157.61317349658248
rand,77,35,157.61317349658248
rand,77,36,157.61317349658248
rand,77,37,157.61317349658248
rand,77,38,157.61317349658248
rand,77,39,157.61317349658248
rand,77,40,157.61317349658248
rand,77,41,157.61317349658248
rand,77,42,157.61317349658248
rand,77,43,157.61317349658248
rand,77,44,157.61317349658248
rand,77,45,157.61317349658248
rand,77,46,157.61317349658248
rand,77,47,157.61317349658248
rand,77,48,157.61317349658248
rand,77,49,157.61317349658248
hc,77,0,161.8348805762431
hc,77,0,161.5272938383221
hc,77,1,161.5272938383221
hc,77,2,161.5272938383221
hc,77,3,161.01184191168093
hc,77,4,161.01184191168093
hc,77,5,161.01184191168093
hc,77,6,161.01184191168093
hc,77,7,160.53167279685016
hc,77,8,160.53167279685016
hc,77,9,160.3001271526874
hc,77,10,160.3001271526874
hc,77,11,160.3001271526874
hc,77,12,160.3001271526874
hc,77,13,160.3001271526874
hc,77,14,160.06858150852463
hc,77,15,159.8370358643619
hc,77,16,159.82619514970602
hc,77,17,159.59572356704845
hc,77,18,159.59572356704845
hc,77,19,159.5859569138978
hc,77,20,159.5859569138978
hc,77,21,159.5859569138978
hc,77,22,159.27985077320614
hc,77,23,159.0841164544988
hc,77,24,158.83328027926999
hc,77,25,158.82703773132783
hc,77,26,158.8207951833857
hc,77,27,158.8207951833857
hc,77,28,158.59371231998023
hc,77,29,158.5885430464409
hc,77,30,158.5885430464409
hc,77,31,158.5885430464409
hc,77,32,158.45404205633147
hc,77,33,158.45404205633147
hc,77,34,158.31954106622206
hc,77,35,158.31564922936556
hc,77,36,158.16226204507356
hc,77,37,158.0248374763914
hc,77,38,157.93870248800508
hc,77,39,157.93870248800508
hc,77,40,157.93870248800508
hc,77,41,157.93870248800508
hc,77,42,157.93870248800508
hc,77,43,157.93660923707026
hc,77,44,157.92861999410388
hc,77,45,157.82942543588052
hc,77,46,157.7432670965179
hc,77,47,157.67014497601608
hc,77,48,157.67014497601608
hc,77,49,157.67014497601608
ghc,77,0,163.65283217856478
ghc,77,0,162.04575526986653
ghc,77,1,160.92092199613458
ghc,77,2,159.7539500555716
ghc,77,3,159.54246815478814
ghc,77,4,159.24646925127212
ghc,77,5,158.56268149179698
ghc,77,6,158.1288258965241
ghc,77,7,157.91221105139329
ghc,77,8,157.80275178399194
ghc,77,9,157.72858525069617
ghc,77,10,157.66413071516297
ghc,77,11,157.61019285964994
ghc,77,12,157.56854916554764
ghc,77,13,157.53691569042394
ghc,77,14,157.5046743820701
ghc,77,15,157.50461188207012
ghc,77,16,157.50458063207012
ghc,77,17,157.5045493820701
ghc,77,18,157.50451813207013
ghc,77,19,157.50448688207013
ghc,77,20,157.50448688207013
ghc,77,21,157.5043931320701
ghc,77,22,157.5043931320701
ghc,77,23,157.50433063207012
ghc,77,24,157.50429938207012
ghc,77,25,157.50429938207012
ghc,77,26,157.5042681320701
ghc,77,27,157.5041431320701
ghc,77,28,157.5041431320701
ghc,77,29,157.5041431320701
ghc,77,30,157.50408063207013
ghc,77,31,157.50404938207012
ghc,77,32,157.50401813207012
ghc,77,33,157.5039868820701
ghc,77,34,157.5039868820701
